Sensors,Alphus D. Wilson
IEEE Trans. Industrial Electronics,Liheng Shi
IEEE Trans. Industrial Electronics,Jae Kyu Suhr
IEEE Access,Bo Ban
IEEE Trans. Industrial Electronics,Radu-Emil Precup
IEEE Trans. Industrial Electronics,B. Venugopal Reddy
Sensors,Aliya Bekmurzayeva
IEEE Trans. Industrial Electronics,Xin Li
IEEE Trans. Industrial Electronics,Amardeep B. Shitole
IEEE Access,Jianfan He
IEEE Access,Kimmo Rautiainen
IEEE Trans. Industrial Electronics,Min Tan 0001
IEEE Trans. Industrial Electronics,Kay Hameyer
Sensors,Francisco Javier Quiles-Latorre
Sensors,Ahyoung Choi
Sensors,Bota Bahethan
Sensors,Lu-Hua Fu
Sensors,Chyi-Yeu Lin
Applied Mathematics and Computation,M. K. Jasim
IEEE Access,Yue Mi
IEEE Trans. Industrial Electronics,Aixiang He
IEEE Access,Jesus Alonso-Zarate
IEEE Trans. Industrial Electronics,Sungho Jung
IEEE Access,Kang Hao Cheong
IEEE Access,Dingyuan Hu
IEEE Access,Zhengliang Dai
IEEE Access,Christopher Huth
IEEE Trans. Industrial Electronics,Wanrong Yu
IEEE Trans. Industrial Electronics,Luca Papini
Sensors,Francescopaolo Mattioli Della Rocca
IEEE Access,Christopher Reale
Sensors,Zhao Luo
IEEE Access,Francesco Scaglione
IEEE Trans. Industrial Electronics,Michail Vasiladiotis
IEEE Access,Xinrong Lyu
IEEE Access,Lei Lin
Sensors,Long Cheng 0002
IEEE Access,Hang Zhang
Sensors,Luca Bergesio
Sensors,Marcelo E. Pellenz
Sensors,Uwe Mönks
Appl. Algebra Eng. Commun. Comput.,Franck Rondepierre
Sensors,Aiwu Zhang
IEEE Trans. Industrial Electronics,Jiang Yu
IEEE Access,Fei Richard Yu
IEEE Access,Rakesh Kumar Sinha
IEEE Access,Jose C. R. Filho
IEEE Trans. Industrial Electronics,Peng Huang
IEEE Access,Ji Xiong
Sensors,Truc Ly Nguyen
Sensors,Pablo Fondo-Ferreiro
Sensors,Alexandru S. Biris
IEEE Access,Yao Yao
IEEE Trans. Industrial Electronics,Guichu Wu
Sensors,Gerald Brenner-Weiß
IEEE Access,Muhammad Abulaish
IEEE Access,Bin Jiang 0002
IEEE Trans. Industrial Electronics,Lizong Zhang
IEEE Trans. Industrial Electronics,Qi Zhang 0007
Sensors,Mohammad Mehravar
IEEE Access,Dazhen Lin
IEEE Access,Gerard Ledwich
Sensors,Eduardo Rocon de Lima
Sensors,Chiachung Chen
Sensors,Izabela Constantinoiu
Sensors,Véronique Moeyaert
IEEE Trans. Industrial Electronics,Guo Chen
IEEE Trans. Industrial Electronics,Hossein Ardi
IEEE Access,Abdul Muqtadir Abbasi
Sensors,Marinaldo de Jesus dos Santos Rodrigues
Sensors,Peilin Liu
Appl. Algebra Eng. Commun. Comput.,Mohammad A. U. Khan
Sensors,Antoine B. Bagula
Sensors,Jun-Xia Zhang
Sensors,Zhiyong Li
IEEE Trans. Industrial Electronics,Noureddine Zerhouni
Sensors,Yun Meng
Sensors,Zofia Sokolowska
IEEE Access,Rasha Ragheb Atallah
Sensors,Wenjie Zhao
IEEE Trans. VLSI Syst.,Hanwool Jeong
IEEE Access,Nasro Min-Allah
Sensors,Lin Bai
Sensors,Abanob Abdelnour
IEEE Access,Cheng-Ying Hsieh
IEEE Access,Mingke Dong
Sensors,Hao Tang
Sensors,Yichao Fan
IEEE Trans. Industrial Electronics,Li Qiu
IEEE Access,Adson Bezerra Moreira
Sensors,Costas J. Spanos
Sensors,Gang Chen 0026
IEEE Access,Gonzalo F. Olmedo
Sensors,Oral Büyüköztürk
Sensors,André Desbiens
IEEE Trans. Industrial Electronics,Jiabin Xu
Sensors,Andoni Beriain
IEEE Access,Soufiane Abdelaziz Azzouzi
IEEE Access,Guanghui Wang
IEEE Trans. Industrial Electronics,Pengfei Tu
Sensors,Xuefeng Chen
IEEE Access,Yuri Alvarez Lopez
IEEE Trans. Industrial Electronics,Wenjia Peng
Sensors,Tao Zhang
Sensors,Kaifei He
Sensors,Maria Kogia
Sensors,Xihui Mu
IEEE Wireless Commun.,Nicholas J. Kaminski
Sensors,Jiyeon Kim
IEEE Access,Gauhar Ali
Sensors,Evgenia F. Adamopoulou
IEEE Trans. Industrial Electronics,Youjun Zhang
IEEE Access,Mohamed El Hachemi Benbouzid
IEEE Access,Bessam Z. Al-Jewad
IEEE Trans. Industrial Electronics,Yixiao Luo
Sensors,Ho Chang
IEEE Access,Luis Alonso 0001
Sensors,Bingbo Gao
Sensors,Chao Ding
IEEE Access,Mei-Hua Chen
IEEE Access,Babar Shah
Sensors,Ruochen Cao
Sensors,Yebo Gu
IEEE Trans. Industrial Electronics,Jiangbiao He
Sensors,Daniela Letizia Uberti
Applied Mathematics and Computation,M. Lafci
Sensors,Shan X. Wang
IEEE Access,Mohammed Jama
IEEE Trans. Industrial Electronics,Tao Peng 0010
IEEE Trans. Industrial Electronics,Min Chen 0013
Sensors,Jose Antonio Moreno-Cadenas
IEEE Trans. Industrial Electronics,Andrey Somov
IEEE Trans. Industrial Electronics,Joaquín Vaquero Lopez
IEEE Trans. Industrial Electronics,Jun Xu
Sensors,Mohammed Atiquzzaman
Sensors,Talal Alshammari
IEEE Trans. Industrial Electronics,Valdeir José Farias
IEEE Trans. Industrial Electronics,Zhuo Yan
Applied Mathematics and Computation,Juan R. Torregrosa
Applied Mathematics and Computation,Umer Saeed
IEEE Access,Noraziah Ahmad
IEEE Trans. Industrial Electronics,Tianmiao Wang
Sensors,Timo Sztyler
Sensors,Simona Brajnicov
IEEE Access,Yao-Wen Kuo
IEEE Access,Ning Zhang 0007
Applied Mathematics and Computation,Jean M.-S. Lubuma
IEEE Trans. Industrial Electronics,Chun-Cheng Hou
IEEE Access,Lakshmi Nair
IEEE Trans. Industrial Electronics,Ui-Suk Suh
Sensors,Victor Grosu
IEEE Access,Pawel Kryszkiewicz
Sensors,Yingchun Fu
Sensors,Concepcion Garcia-Pardo
IEEE Access,Ze-Yin Zheng
IEEE Access,Feng Dong
IEEE Access,Zhipeng Lü
IEEE Access,Krishna Kant
Sensors,Aitor Agirre
Sensors,Xiaole Ma
Sensors,Jingxue Bi
Sensors,Farid Sayar Irani
IEEE Trans. Industrial Electronics,Carlos D. Fuentes
Sensors,Stéphanie Leparmentier
IEEE Trans. Industrial Electronics,Eiji Hiraki
IEEE Trans. Industrial Electronics,Akanksha Singh
IEEE Trans. Industrial Electronics,Jose Fabio Kolzer
IEEE Trans. Industrial Electronics,Binwei Fang
Sensors,Javier Burgues
IEEE Access,Yeping Peng
IEEE Trans. Industrial Electronics,Carlos Henggeler Antunes
Sensors,Alessandro Cocci
Sensors,Silvana Quaglini
IEEE Access,Pingping Chen
IEEE Trans. Industrial Electronics,Yerraguntla Shasi Kumar
IEEE Trans. Industrial Electronics,Marco A. Dalla Costa
IEEE Trans. Industrial Electronics,Zhichao Luo
Sensors,Juan Santonja
IEEE Trans. Industrial Electronics,Jialuo Ding
IEEE Trans. Industrial Electronics,Tao-An Hsu
Sensors,Changjiang Xiao
IEEE Access,Meng-Lin Ku
IEEE Access,Zhou Liu
IEEE Access,Haiyang Xia
Sensors,Amir Musa Abazari
IEEE Trans. Industrial Electronics,Fabio D&apos;Agostino
Sensors,Firat Eren
Sensors,Domenico Caputo
Sensors,Yangyang Wei
Sensors,Doik Kim
Sensors,Cheil Moon
IEEE Trans. Industrial Electronics,Panfeng Huang
Sensors,Guangshe Zhao
IEEE Access,Fedwa Laamarti
IEEE Access,Hua Chen
Applied Mathematics and Computation,Ferenc A. Bartha
IEEE Trans. Industrial Electronics,Yujuan Wang
IEEE Trans. Industrial Electronics,Rae-Young Kim
IEEE Access,Tharinda Nishantha Vidanagama
IEEE Access,Imran Shafique Ansari
IEEE Access,Yanling Shao
IEEE Access,Jorge Alexander Aponte-Rodríguez
IEEE Trans. Industrial Electronics,Fook Hoong Choo
IEEE Access,Xiaolu Chen
IEEE Trans. Industrial Electronics,Rui Zhao 0004
Sensors,Jeong-A Lee
Sensors,Yan Zhang
Sensors,Hao Dong
IEEE Trans. Industrial Electronics,Wanxin Sheng
Sensors,Faisal A. Alkhaldi
IEEE Trans. Industrial Electronics,Shunyi Zhao
Sensors,Thomas Newe
IEEE Access,Hong Yue
IEEE Access,Ruben Heradio
IEEE Access,Bo Hu
IEEE Trans. Industrial Electronics,Chanh-Nghiem Nguyen
IEEE Access,Young-Hwan You
IEEE Access,Yoshinori Hiramatsu
Sensors,Ahmad Haj Mosa
Sensors,Juan Cheng
IEEE Trans. Industrial Electronics,Hasan Ulusan
Sensors,Jacob Thorson
IEEE Access,Weichao Sun
Sensors,Rafael Fernandes Lopes
IEEE Access,Sangyong Han
Sensors,Fuming Chen
IEEE Access,Jin Tae Kwak
IEEE Access,Yang Wang 0034
IEEE Access,Jianghui Li
Applied Mathematics and Computation,Saurabh Bhatia
IEEE Communications Letters,Zhiqun Hu
Sensors,Zhe-Peng Deng
IEEE Trans. Industrial Electronics,Jing Pan
IEEE Access,Wenqian Dong
Sensors,Chao He
IEEE Trans. Industrial Electronics,Malcolm D. McCulloch
IEEE Access,Jiawan Zhang
Sensors,Yuqiao Wang
IEEE Trans. Communications,Shi Jin
IEEE Access,Long Chen 0003
Sensors,Christoph Jenke
Sensors,João Porto de Albuquerque
IEEE Trans. Industrial Electronics,Hao Liu
IEEE Trans. Industrial Electronics,Arpan Kumar Pradhan
Sensors,John D. Garrett
Sensors,Carmen Quinto
IEEE Trans. Industrial Electronics,Rodrigo César Pedrosa Silva
IEEE Access,Rupak Kharel
Sensors,Imran Ashraf
IEEE Access,Edouard Gayets
IEEE Access,Seyed Mahmoud Anisheh
IEEE Access,Xiaofeng Ma
IEEE Access,Nor Effendy Othman
Sensors,Yukun Yuan
IEEE Access,Fuchao Ge
Sensors,Daniel Noreland
IEEE Access,Wenjie Li
Sensors,Yuan-Ho Chen
IEEE Access,Yufei Chen
IEEE Trans. Industrial Electronics,Yen-Fu Chen
Sensors,Farid Boussaïd
Sensors,Gabriel Galindo-Romera
Sensors,Xuan Liao
IEEE Access,Min Gao
IEEE Access,Desong Bian
Sensors,Hong Ao
IEEE Trans. Industrial Electronics,Manoj Rajan
Sensors,Zheng Gong
IEEE Access,Yunfei Long
Sensors,Raphaël Rouveure
Sensors,Qianhui Dong
IEEE Access,Matko Orsag
IEEE Access,K. Vine
IEEE Access,Shanbin Li
IEEE Access,William H. Thompson
IEEE Access,Jiang Zhu 0001
IEEE Trans. Industrial Electronics,Paul Gistain Ipoum-Ngome
Applied Mathematics and Computation,S. Akhavan
IEEE Access,Jingpeng Gao
IEEE Access,Mohammad Shojafar
Sensors,Xu Wang
IEEE Access,Yan Hong
IEEE Access,Sheikha Al Ghaithi
IEEE Access,Juan C. Aviles
Sensors,Shaowei Fu
Applied Mathematics and Computation,Hong-Hai Li
IEEE Trans. Industrial Electronics,Mozhgan Amiri
Sensors,Kang-Hyun Jo
IEEE Access,Johan Gustav Bellika
IEEE Access,Mingqiu Dai
Sensors,M. Meyyappan
IEEE Trans. Industrial Electronics,Li Yu 0001
Sensors,Fabio Mavilia
IEEE Access,Lin Ma 0001
IEEE Trans. Industrial Electronics,Hao Xia
IEEE Trans. Industrial Electronics,Soonwan Cho
Applied Mathematics and Computation,Na Huang 0001
Sensors,Mohamed Helaoui
IEEE Access,Javier Gámez García
IEEE Access,Asit Kumar Das
Applied Mathematics and Computation,Amparo Gil
IEEE Access,Guofa Cai
IEEE Trans. Industrial Electronics,Yong Li
IEEE Access,Weitao Li
IEEE Trans. Industrial Electronics,Mor Mordechai Peretz
IEEE Access,Gheorghe Zaharia
IEEE Access,Guanghui Li 0003
IEEE Trans. Industrial Electronics,Xiang Li 0009
IEEE Access,Abir Jaafar Hussain
Sensors,Juewen Liu
IEEE Access,Weinan Zhang
IEEE Access,Xiaodong Gao
IEEE Trans. Industrial Electronics,Anna Nikolaeva
Sensors,Chong Fan
IEEE Trans. Industrial Electronics,Fernando Vidal-Verdú
Sensors,Kuo-Chin Fan
Sensors,Asif Khan
IEEE Access,Miseon Han
Sensors,Yi-Cheng Wang
IEEE Access,Heng Siong Lim
Sensors,Abd A. Baleg
IEEE Trans. Industrial Electronics,Ana Adela Popa
IEEE Trans. Industrial Electronics,Huu-Nhan Nguyen
IEEE Access,Zhengdong Jiang
Applied Mathematics and Computation,Changfeng Ma
IEEE Trans. Industrial Electronics,Shiji Song
Sensors,John Barton
Sensors,Guibin Wang
IEEE Trans. Industrial Electronics,Qian Wang
IEEE Access,William J. Otter
IEEE Access,Mu-En Wu
IEEE Access,Griffin Lacey
IEEE Trans. Industrial Electronics,Alfonso Avila
IEEE Access,Thu-Le Pham
Sensors,Keum-Shik Hong
Applied Mathematics and Computation,Bapan Ghosh
IEEE Access,Namhun Kim
Sensors,James J. Szykman
IEEE Access,Yong Xu 0001
Sensors,Keeyen Pang
Sensors,Johan H. Stiens
Sensors,Jun Ni
Sensors,Chao Liu
IEEE Access,Yingxun Wang
IEEE Access,Fangfang Zhou
Sensors,Kamalakanta Behera
Sensors,Johannes A. Schmid
Sensors,Masato Mizuta
IEEE Trans. Industrial Electronics,Yan Peng
IEEE Trans. Industrial Electronics,Won-Sang Ra
Sensors,Jaime Sampaio
IEEE Trans. Industrial Electronics,Jacob Lamb
IEEE Access,Nazih Khaddaj Mallat
IEEE Access,Yixiong Feng
IEEE Access,Hailian Xiao
Sensors,Zhihui Wei
Sensors,Jinho Sohn
IEEE Access,Tuba Ayhan
IEEE Trans. Industrial Electronics,Matteo Davoli
Sensors,Giorgia Calisti
Sensors,Sana Abid
IEEE Trans. Industrial Electronics,Yang Shi
Sensors,Pierre Gentine
Applied Mathematics and Computation,Elvan Akin
IEEE Trans. Industrial Electronics,Kai-Lin Peng
IEEE Access,Guadalupe Ortiz
Sensors,Soojung Hur
IEEE Access,Rashid Ali
Applied Mathematics and Computation,Takehiro Inohara
Sensors,Susana Cardoso
IEEE Access,Federico E. Bert
IEEE Access,Sotiris E. Nikoletseas
IEEE Trans. Industrial Electronics,Luming Cheng
IEEE Trans. Industrial Electronics,Sangjin Sung
IEEE Access,Chen Ji
IEEE Access,Sajid Anwar
IEEE Trans. Industrial Electronics,Ru Yang
Sensors,Ngoc-Thanh Dinh
Sensors,Fumihito Arai
Sensors,Yuping Shen
IEEE Trans. Industrial Electronics,Hongchen Liu
IEEE Access,Muhammad Bilal Bashir
Sensors,Roberto Oberti
IEEE Trans. Industrial Electronics,Tao Zhao 0004
Sensors,Baoquan Sun
IEEE Access,Saber Zerdoumi
Sensors,Francisco J. Azcona
IEEE Trans. Industrial Electronics,Qiao Xiang
Sensors,Hein A. M. Daanen
Sensors,Marcelo Castro
Applied Mathematics and Computation,Zhao-Lin Jiang
Sensors,Zhimin Zhou
Applied Mathematics and Computation,Qiben Zheng
IEEE Access,Xufeng Zhao
IEEE Access,Xiangwei Zhou
IEEE Access,Jun Gao
IEEE Trans. Industrial Electronics,Huangbin Qiu
Sensors,Shing-Hong Liu
IEEE Trans. Industrial Electronics,Nicoló Boni
Sensors,Dragan Indjin
IEEE Trans. Industrial Electronics,Vikranth Reddy Dwaracherla
IEEE Trans. Industrial Electronics,Masayuki Miyazaki
Sensors,José M. Pingarrón
IEEE Access,Yuxuan Gao
IEEE Trans. Industrial Electronics,Yu-Kang Lo
Sensors,Seong Kyung Hong
IEEE Access,Hongxi Yin
Sensors,Michael J. Walsh 0001
Sensors,Felix A. Blyakhman
IEEE Trans. Industrial Electronics,Tian Yu
Applied Mathematics and Computation,Alexander Domoshnitsky
Sensors,Benjamin Routley
Sensors,Hyuck-Joon Kwon
IEEE Access,Feng Shu 0002
IEEE Access,Yuzhuang Zhao
Sensors,Giuseppe Andreoni
Sensors,Shiwei Zheng
Sensors,Tielin Shi
IEEE Trans. Industrial Electronics,Claudio Bianchini
Sensors,Pyari Mohan Pradhan
IEEE Access,Mingchun Liu
IEEE Trans. Industrial Electronics,Le An
IEEE Trans. Industrial Electronics,Antoine Picot
Sensors,Hiroko Suzuki
IEEE Access,Yajun Fang
IEEE Access,Xavier Lin
Applied Mathematics and Computation,Yoenha Kim
IEEE Trans. Industrial Electronics,Shiyu Zhao
IEEE Access,Yuxuan Yan
IEEE Access,Guangqiang Xie
Sensors,Xin Xu
Sensors,Rui Oliveira
Sensors,Christopher J. Newman
Sensors,Jeremy Steward
Sensors,Wei Chen 0027
IEEE Access,Hilal Bello
Sensors,Harilton da S. Araujo
IEEE Access,José-Luis Sánchez-Romero
IEEE Access,Hans Jürgen Mattausch
Sensors,Victoria A. Briand
Applied Mathematics and Computation,Andreas Morhammer
Sensors,David Butler 0003
IEEE Access,Lunke Fei
IEEE Access,Daniele Tarchi
IEEE Access,Prabagarane Nagaradjane
Sensors,Jorge Cabral
Sensors,Vida Groznik
IEEE Trans. Industrial Electronics,Vasav Gautam
IEEE Trans. Industrial Electronics,Soohyun Kim
Applied Mathematics and Computation,Linna Liu
Sensors,Xiaojun Xian
IEEE Access,Hongyan Sang
IEEE Access,Laisen Nie
Sensors,Laura Arjona
IEEE Access,Mehrnaz Fani
IEEE Trans. Industrial Electronics,Gui-Ping Ren
Sensors,Seung-Chan Kim
Sensors,Carlo Iapige De Gaetani
IEEE Access,Wantanee Viriyasitavat
Applied Mathematics and Computation,Jesús F. Palacián
IEEE Trans. Industrial Electronics,Qingcong Wu
IEEE Trans. Industrial Electronics,Mojtaba Khalilian
Sensors,Jean-Simon Frenière
Sensors,Shuang Li 0005
Sensors,Jae-Won Choi
IEEE Trans. Industrial Electronics,Sinisa Djurovic
Sensors,Takhmina Ayupova
Sensors,Marisol García-Valls
Sensors,Nikolina Jankovic
Sensors,Mei Yuan
Sensors,Kye-Sung Lee
IEEE Trans. Wireless Communications,Wei Bao
IEEE Trans. Mob. Comput.,Huaiyu Dai
Sensors,Min-Hsien Wu
Sensors,Qubo Xie
Sensors,Luis Rodríguez Baena
Sensors,Eduardo Cuesta
Sensors,Maria Sabrina Sarto
Applied Mathematics and Computation,Nahed A. Mohamady
IEEE Access,Nabin Sharma
IEEE Trans. Industrial Electronics,Bassem El Badsi
IEEE Access,Martin Johansson
IEEE Trans. Communications,Zhi Ding 0001
IEEE Trans. Industrial Electronics,Bruno Leandro Galvao Costa
IEEE Trans. Industrial Electronics,Yongle Wu
IEEE Trans. Industrial Electronics,Xinxiu Zhou
Sensors,Qingwen Yue
IEEE Access,Zichen Chen
Sensors,Yun Shi
IEEE Trans. Industrial Electronics,Rui Su
IEEE Access,Huaiyu Dai
Applied Mathematics and Computation,Dongdong He
Sensors,Zhuxi Li
IEEE Access,Zhanqiang Zhang
IEEE Access,Qiaoyan Wen
Sensors,Jianye Liu
IEEE Trans. Industrial Electronics,Manas Mejari
IEEE Access,Qi An
IEEE Trans. Industrial Electronics,Dong-Yeop Seok
Sensors,Armin Berndt
IEEE Access,Yunpeng Wang
IEEE Trans. Industrial Electronics,Daniel Thena Thayalan
IEEE Trans. Information Forensics and Security,Ravi Sandhu
Sensors,Bailing Wang
IEEE Access,Zhi-Yi Wei
Sensors,James Keeley
IEEE Access,Pingjian Ding
Sensors,Madina Shaimerdenova
IEEE Trans. Industrial Electronics,Huseyin Ugur Yildiz
IEEE Trans. Wireless Communications,Seiamak Vahid
Sensors,Péter Szolgay
IEEE Access,Guojun Shen
IEEE Access,Stéphane Y. Le Goff
IEEE Access,Mohd. Hanif Yaacob
IEEE Access,Wen-Qin Wang
IEEE Access,Biao Zhang 0001
IEEE Access,Beijing Chen
IEEE Trans. Industrial Electronics,Hanlin Zhan
IEEE Access,Xinshan Zhu
Sensors,Minyeong Yoo
IEEE Access,Sami Bourouis
IEEE Access,Sheikh Tahir Bakhsh
IEEE Access,Panagiotis D. Bamidis
Sensors,João Paulo Silva Cunha
Sensors,Andrés José Piñón Pazos
Sensors,Jaeheon Jeong
Sensors,Nozhan Bayat
Applied Mathematics and Computation,Mohammed Azmi Al-Betar
Sensors,Dong-Soo Lee
IEEE Access,Ramin Fardi
Sensors,Haewoon Nam
Sensors,Risto Kaijaluoto
Sensors,Thomas Gundrum
IEEE Access,Amiya Nayak
IEEE Trans. Industrial Electronics,Ping Lam So
IEEE Access,Shervin Shirmohammadi
IEEE Trans. Industrial Electronics,Huiping Li
IEEE Trans. Industrial Electronics,Davide Lauria
IEEE Trans. Industrial Electronics,Ting Lin
Sensors,Daniel Rüschen
Sensors,Meng-Chi (Andy) Liu
Sensors,Robert Olejník
Sensors,Lucia Billeci
Sensors,Xiu-Juan Hao
IEEE Trans. Industrial Electronics,Antonio Moschitta
IEEE Trans. Industrial Electronics,Chilakapati Nagamani
IEEE Access,Andrew Karellas
Applied Mathematics and Computation,Praveen Agarwal
Sensors,Ho Seon Choi
IEEE Access,Teruo Onishi
IEEE Access,Paola Andrea Niño-Suárez
IEEE Access,Ohyun Jo
Sensors,Csongor I. Gedeon
IEEE Trans. Signal Processing,Jiang Xue 0001
IEEE Access,Ayush Dogra
IEEE Trans. Industrial Electronics,Wei Wang 0103
Sensors,Jin-Chern Chiou
IEEE Trans. Industrial Electronics,Xiaoyang Peng
Applied Mathematics and Computation,Shujing Wang 0004
IEEE Access,Liwen Wang
Sensors,Ghiseok Kim
Sensors,Li Fan
Sensors,Wei Li
IEEE Trans. Industrial Electronics,Mohamed S. Zaky
IEEE Access,Songlin Feng
IEEE Access,Weixia Zou
IEEE Access,Daniel Benevides da Costa
IEEE Trans. Industrial Electronics,Lei Sun
Sensors,Huanyu Li 0002
Sensors,Miao He
Sensors,Changjae Kim
IEEE Access,Vangelis Angelakis
Sensors,Yangyu Fan
Sensors,Zhenhuan Wang
IEEE Access,Jian Shen 0001
IEEE Trans. Services Computing,Dionysis Athanasopoulos
IEEE Communications Magazine,Shanzhi Chen
IEEE Trans. Industrial Electronics,Lijun Wang
IEEE Access,J. Daniel Park
Applied Mathematics and Computation,Ruyun Chen
Sensors,Clarissa Campanella
Sensors,Jae Sung Choi
IEEE Trans. Industrial Electronics,Xavier Jordà
IEEE Trans. Industrial Electronics,Ghanshyamsinh Gohil
Sensors,Alessandro Paoli
IEEE Access,Ping Cheng
IEEE Access,Moussa Ayyash
IEEE Access,Bugong Xu
IEEE Access,Hsi-Min Chen
IEEE Trans. Industrial Electronics,Yuichi Motai
Sensors,Anh Dinh
Sensors,Jin Ye
Sensors,Seung Yeob Nam
Sensors,Qingping Jin
Applied Mathematics and Computation,Hui Guo
Sensors,Pietro Tagliatesta
IEEE Trans. Industrial Electronics,Yifei Zheng
IEEE Access,Tianrui Zong
IEEE Trans. Industrial Electronics,Zaher Hashisho
Sensors,Xiao-Yi Wang
Sensors,Alfredo Rosado Muñoz
Sensors,Hyo-Rim Choi
Sensors,Bin Zheng
IEEE Access,Thomas Wollmann
Applied Mathematics and Computation,Ali Ahmadvand
Sensors,Ning Li 0003
IEEE Access,Bo Wu 0004
IEEE Access,Jhih-Yuan Huang
Sensors,Yuan Cao 0003
Sensors,Ying Li
IEEE Trans. Industrial Electronics,Yu Dai
Sensors,Yahong Zheng
Sensors,Wenquan Feng
IEEE Trans. Industrial Electronics,Yongling Fu
IEEE Trans. Industrial Electronics,Jorge Hernandez-Ambato
IEEE Access,Jussi Turkka
IEEE Access,Jung-Yong Kim
IEEE Trans. Industrial Electronics,Subrata Banerjee
IEEE Trans. Industrial Electronics,Flavio B. Costa
Sensors,Yoshihiro Hoshi
IEEE Trans. Industrial Electronics,Chenlei Bao
IEEE Trans. Industrial Electronics,Michael Hernandez-Gomez
IEEE Trans. Industrial Electronics,Hai-Peng Ren
Sensors,Babar Shah
IEEE Access,Debora Gil
IEEE Access,Mingchun Zhang
Applied Mathematics and Computation,Mariusz Ciesielski
IEEE Trans. Industrial Electronics,Renjun Dian
Sensors,Guang Li
IEEE Trans. Industrial Electronics,Rahim Samanbakhsh
IEEE Access,Yanze Huang
Sensors,Mads V. Bram
Sensors,Paolo Castaldi
Sensors,Juha Hyyppä
Sensors,Fernando Álvarez
Sensors,Thomas Simons
Sensors,Achille Francone
IEEE Access,Hyunseok Park
IEEE Access,Md Sirajus Salekin
Sensors,Huan Xu
Sensors,Ron A. Hoebe
IEEE Trans. Industrial Electronics,Jenni Pippuri
IEEE Access,Yizhi Ren
Sensors,Ronger Zheng
Sensors,Irina V. Sukhorukova
IEEE Trans. Industrial Electronics,Wenxiang Deng
Sensors,Josep Jordana
Sensors,Florian Korinth
IEEE Access,Chaoyuan Cui
IEEE Trans. Industrial Electronics,Weichuan Liu
IEEE Trans. Industrial Electronics,Zhixue Zhang
IEEE Trans. Information Forensics and Security,Bin Dai 0003
Sensors,Gonzalo Andres Garcia
Sensors,Yan Liu
IEEE Signal Process. Lett.,Qi Zhang 0002
IEEE Trans. Industrial Electronics,Jalal Amini
Sensors,José M. Bravo
IEEE Trans. Industrial Electronics,Nicolas Langlois
IEEE Access,Haoli Zhao
IEEE Trans. Industrial Electronics,Jinxiang Zhou
IEEE Trans. Intelligent Transportation Systems,Chadi M. Assi
IEEE Access,Takuya Sakamoto
Sensors,Silvia Piermarini
IEEE Access,Lan Cheng
Sensors,Yngvar Berg
IEEE Trans. Industrial Electronics,Muhammad Tufail
IEEE Trans. Industrial Electronics,Enis Tuncer
Applied Mathematics and Computation,José María Escobar
IEEE Trans. Industrial Electronics,Bin Xian
Applied Mathematics and Computation,M. Eskandari-Ghadi
Applied Mathematics and Computation,Carlos M. da Fonseca
Sensors,Thiago V. N. Coelho
Sensors,Kun Mean Hou
Sensors,Matt J. Aitkenhead
Sensors,Karen C. Cheung
Sensors,Rita Ambu
Sensors,Alireza G. Kashani
Sensors,John Hedley
IEEE Access,Yipeng Ding
IEEE Trans. Industrial Electronics,Jeonggeun Lim
Sensors,Chenkun Qi
Sensors,Eda Yuhana Ariffin
Sensors,Jing Li
IEEE Access,Kenneth A. McIsaac
Sensors,Giordano Lanzola
Sensors,Yuwei Chen
Sensors,Yasuo Hirose
IEEE Access,Xiangxing Bu
Applied Mathematics and Computation,M. Raoofian Naeeni
IEEE Access,Ashraf Tahat
IEEE Access,Magdy F. Iskander
IEEE Access,Muhammad Inam Abbasi
Sensors,Imran Ali
IEEE Trans. Industrial Electronics,Mingshen Li
IEEE Access,Jianan He
Sensors,Markus Dietrich
IEEE Trans. Industrial Electronics,Ricardo C. dos Santos
Applied Mathematics and Computation,Jonathan M. Borwein
IEEE Trans. Industrial Electronics,Jianming Lian
IEEE Trans. Industrial Electronics,Chin-Cheng Chen
IEEE Trans. Industrial Electronics,Xiao-Gang Duan
IEEE Trans. Industrial Electronics,Josep Pou
Sensors,Ho-Seong Han
Sensors,Daoliang Li
IEEE Trans. Vehicular Technology,Qihui Wu
IEEE Access,Klaus I. Pedersen
Sensors,Jinsong Du
Applied Mathematics and Computation,D. A. Hammad
Sensors,Yibo Chen
IEEE Access,Tamara Borreguero-Sanchidrián
Sensors,Mohieddine Benammar
Applied Mathematics and Computation,Christian E. Schaerer
IEEE Trans. Industrial Electronics,Harrynson Ramirez-Murillo
IEEE Access,Weiwei Yuan
Sensors,François Réveret
Sensors,Hongbo Su
IEEE Trans. Industrial Electronics,Pascal Maussion
IEEE Trans. Industrial Electronics,Serkan Dusmez
Sensors,Daniele Comotti
Sensors,Fei Du
IEEE Trans. Industrial Electronics,Rodrigo Padilha Vieira
Sensors,Xinying Xiang
IEEE Access,Luxia Ouyang
Sensors,Taewan Kim
IEEE Access,Song Jiang
IEEE Access,Yuan Zhang 0003
Sensors,Jia Cai
Sensors,Andrea Massa
IEEE Trans. Consumer Electronics,Yiding Wang
Sensors,Jizhong Xiao
IEEE Communications Magazine,Shihai Shao
IEEE Trans. Industrial Electronics,Nicolas Leboeuf
IEEE Access,Margaret J. Eppstein
IEEE Access,Hang Li 0003
