:START_ID(Article);:END_ID(Keyword)
14984;data storage
15175;data storage
1086;data modeling
14426;indexing
17113;processing
1406;secure computer system
3432;RAM
3612;data
1594;star property
6065;processing
9829;data modeling
2321;data modeling
12841;data management
18096;data storage
5703;data querying
5661;data management
9736;model simple security condition
5033;mathematical model
8942;star property
9691;data
8261;trusted subject
15639;data querying
1885;ROM
804;big data
16973;big data
6996;asterisk-property
2205;data
3337;data
13107;indexing
12829;data management
18426;data
5632;data
14863;data storage
4192;big data
5974;asterisk-property
17796;data querying
18870;data querying
9588;RAM
5245;ROM
10170;data management
3923;ROM
16957;indexing
15902;big data
14280;big data
14846;data modeling
12714;RAM
18509;indexing
6955;data modeling
11371;trusted subject
10695;security policy
14831;data storage
10171;data modeling
5499;data querying
15436;data storage
13055;data storage
19677;big data
17393;data modeling
4344;ROM
18629;processing
4789;RAM
5076;trusted subject
15331;data storage
2260;trusted subject
10556;Software
9552;data management
11483;data storage
17090;data storage
9041;data modeling
19903;data storage
4462;ROM
11328;data querying
11279;data querying
11921;TCP/IP
5697;data querying
9902;ROM
16656;data management
1391;trusted subject
8350;indexing
14848;data storage
2605;data querying
15695;data management
11884;data storage
18579;data management
4508;data modeling
17780;processing
10863;Software
11018;security policy
13930;data
19534;data management
19458;big data
8315;indexing
15817;processing
5688;trusted subject
13291;data querying
17708;processing
8752;indexing
11032;processing
17284;data modeling
13662;data modeling
7705;data storage
18768;data
17563;data querying
8166;processing
3945;Hardware
9817;model simple security condition
6454;indexing
15344;indexing
11849;RAM
2815;big data
10643;big data
19704;data management
10045;data modeling
4853;data storage
5378;RAM
11618;mathematical model
1751;data
722;data
17820;data querying
19849;processing
10653;data modeling
3420;data
17594;data querying
1295;data
17892;data storage
15666;indexing
18064;data modeling
12556;security
5930;indexing
3015;data modeling
7336;data querying
19908;processing
5132;mathematical model
575;ROM
1182;mathematical model
11537;data management
16022;big data
15681;big data
19066;data querying
7397;asterisk-property
15028;indexing
778;ROM
17458;data storage
9758;big data
5571;indexing
1694;data querying
1325;TCP/IP
337;Software
17622;data storage
13995;big data
10720;star property
17759;data modeling
11808;indexing
4350;big data
3382;data modeling
5019;big data
11903;data
7159;model simple security condition
825;Software
910;model simple security condition
12816;TCP/IP
9398;data management
14267;data storage
11155;indexing
9303;ROM
14062;processing
17070;data querying
2092;data modeling
17287;indexing
13222;indexing
11955;asterisk-property
18519;data management
9489;Software
5718;processing
17744;data querying
1399;security policy
4255;big data
7899;security
4872;mathematical model
10790;data storage
13961;data storage
1861;big data
1002;Hardware
9624;trusted subject
6311;processing
6158;model simple security condition
5119;mathematical model
1524;security
17264;data querying
17055;data
961;model simple security condition
2108;data modeling
2343;indexing
9915;security policy
7830;mathematical model
10279;indexing
5209;Software
7197;indexing
5933;data modeling
3603;trusted subject
10603;big data
1038;Hardware
19886;indexing
16541;processing
14016;data querying
18516;data storage
5613;data
15564;indexing
4555;data querying
13771;data querying
6307;security
509;data modeling
1279;data querying
11656;mathematical model
16217;big data
17108;processing
5006;data querying
8486;data
1496;TCP/IP
4016;ROM
1341;big data
16746;data querying
5329;security policy
17223;data storage
8054;processing
10181;Software
6718;security policy
2286;Hardware
537;secure computer system
6270;Software
4694;asterisk-property
4789;mathematical model
9431;model simple security condition
477;model simple security condition
1969;big data
5501;TCP/IP
17878;processing
13409;data
8799;data storage
4705;ROM
127;RAM
16913;indexing
18042;big data
11575;data querying
18896;data management
6390;data management
8184;secure computer system
5371;secure computer system
17893;indexing
8065;star property
6581;data
3820;asterisk-property
7968;trusted subject
10681;trusted subject
4639;data management
8618;processing
11077;asterisk-property
16160;data
6472;security policy
10298;security
4103;mathematical model
10513;asterisk-property
18049;data management
7127;data querying
5875;indexing
16017;indexing
15515;data management
13691;data modeling
3144;model simple security condition
14298;data
1031;data
5372;processing
16754;big data
19171;big data
12792;Software
16435;big data
18502;data management
2757;data management
18577;data storage
15563;data storage
5215;security
11246;RAM
8021;Hardware
13887;data
4441;star property
15043;data
2386;processing
18584;indexing
530;data management
18310;big data
13805;data
17276;data modeling
10969;data
5789;Software
4277;big data
4075;Hardware
4199;data
7818;data
13862;data
14029;data
19332;data querying
16525;data modeling
1727;Hardware
17750;data storage
8124;security policy
9038;data storage
5159;trusted subject
494;RAM
5654;secure computer system
2908;security
8579;processing
4894;big data
19596;data management
4608;data
13233;indexing
8803;TCP/IP
14493;data management
17710;data management
12891;trusted subject
5251;data
6660;data
4332;asterisk-property
10857;security
6198;data storage
8436;Software
7398;data querying
8374;Software
10644;data management
19195;data querying
1447;security
11270;processing
14287;data querying
8811;Software
6171;secure computer system
5890;security policy
17863;data
8940;Hardware
14330;data storage
1243;RAM
4370;Software
18824;indexing
9064;indexing
15354;big data
8853;processing
19420;data storage
16;indexing
9393;data management
1245;security policy
7703;data storage
11725;indexing
11415;trusted subject
17230;data querying
6067;indexing
12645;model simple security condition
9255;RAM
6755;trusted subject
4466;trusted subject
5533;data storage
9293;data storage
5926;trusted subject
6742;secure computer system
13682;processing
10380;indexing
7604;mathematical model
13176;data modeling
9371;data querying
5809;big data
5205;ROM
12508;Software
3920;ROM
3436;big data
11372;secure computer system
4677;processing
10623;big data
11726;ROM
9072;Hardware
2962;RAM
3407;processing
30;ROM
15883;processing
8770;RAM
18496;data
11657;data querying
7993;big data
6603;data management
11417;asterisk-property
2378;ROM
510;security policy
14936;data management
5175;RAM
9169;data storage
10995;data
7992;security policy
15136;indexing
2004;trusted subject
7795;data querying
14553;data storage
4642;asterisk-property
6366;trusted subject
8166;big data
18832;data
3076;indexing
14616;data management
2944;data storage
13454;data management
3283;Hardware
621;data
5210;data querying
16647;indexing
8108;mathematical model
3873;Software
8039;secure computer system
6542;processing
1473;asterisk-property
2847;secure computer system
9430;big data
13738;data modeling
4234;RAM
11574;data
6261;secure computer system
14457;data storage
9525;processing
5377;security
18393;indexing
1927;Software
18433;big data
16241;data modeling
1501;indexing
19375;data modeling
12283;big data
14741;data
1927;security policy
6425;security
14668;data
418;security policy
6953;Hardware
2837;processing
9563;model simple security condition
16940;data
7755;RAM
8768;processing
9707;data storage
217;processing
3092;data querying
10024;star property
10094;indexing
4268;security
8426;indexing
11253;TCP/IP
13171;processing
5258;asterisk-property
6495;security
3276;TCP/IP
17933;data
5991;asterisk-property
3293;data storage
3684;ROM
14583;data management
16819;data modeling
4005;security
3856;trusted subject
19894;indexing
16942;processing
7644;secure computer system
11672;security policy
5155;data management
9761;security
15739;data modeling
18670;data
15045;data management
8433;Software
4850;data storage
4367;TCP/IP
18662;data modeling
8000;Hardware
6633;RAM
1749;mathematical model
17824;big data
5285;TCP/IP
903;model simple security condition
7000;ROM
14270;processing
10718;data management
10095;Software
18419;indexing
4058;security
3370;security policy
11567;data
15802;data management
19072;big data
13163;data
8068;trusted subject
29;data modeling
10981;data management
14452;data
18453;data management
3984;ROM
9727;star property
14598;big data
15206;data querying
7287;security policy
8319;data modeling
8110;model simple security condition
242;secure computer system
15621;data management
3454;data
9460;data
17750;indexing
3498;asterisk-property
17009;processing
13488;indexing
2017;processing
6016;data querying
4535;indexing
12576;Hardware
7753;indexing
17785;data storage
3277;indexing
3444;data storage
2877;mathematical model
15582;data modeling
16979;data storage
16346;data
3209;data querying
1900;model simple security condition
13229;data
18646;big data
4203;data querying
12829;big data
16311;processing
2617;model simple security condition
9733;data management
17597;big data
19542;data
9437;big data
11380;data querying
9669;data modeling
14625;indexing
8452;Hardware
12904;secure computer system
12018;Hardware
18476;big data
5926;mathematical model
13250;data modeling
9397;security
12788;big data
797;data modeling
12144;data querying
16330;indexing
16174;processing
3335;indexing
6370;RAM
87;data storage
5375;star property
15065;data storage
5327;model simple security condition
16594;processing
3952;data querying
8814;data modeling
9747;indexing
3767;processing
1047;RAM
15644;data querying
4462;security policy
9521;star property
18506;data management
7192;asterisk-property
8595;TCP/IP
15895;data querying
7310;indexing
10140;Hardware
17066;data management
17489;data management
15484;big data
7733;indexing
10964;ROM
14704;big data
3510;secure computer system
5456;Hardware
14576;data querying
6407;data modeling
4957;big data
4214;model simple security condition
14241;data modeling
7565;RAM
19242;indexing
18141;data querying
12659;asterisk-property
10177;processing
14814;data management
15617;big data
17287;processing
10585;indexing
1906;ROM
19085;data querying
10208;security
17678;data querying
1490;indexing
4205;data modeling
19032;data management
7717;secure computer system
13256;data storage
11699;TCP/IP
4586;data management
4058;secure computer system
7146;mathematical model
7026;Software
10583;security policy
2577;security policy
5271;data querying
8648;TCP/IP
11425;security policy
17323;data storage
2659;asterisk-property
2492;secure computer system
18139;processing
1162;secure computer system
3198;processing
8638;Software
1272;TCP/IP
18941;data modeling
12127;data storage
11638;Software
15966;data querying
2393;security
15013;data storage
3667;ROM
13590;data querying
17903;big data
12234;model simple security condition
17185;data querying
5214;mathematical model
16924;processing
1866;star property
17696;big data
18827;data management
7894;data modeling
11088;Hardware
19930;data querying
5466;data
9892;secure computer system
8694;big data
16528;data querying
291;asterisk-property
1219;data
8551;data modeling
19245;data querying
16783;processing
18792;big data
6760;TCP/IP
15440;processing
17625;indexing
14061;processing
6066;Software
14293;big data
19387;data management
12;data management
4667;indexing
16861;big data
830;TCP/IP
19486;data modeling
8009;model simple security condition
8770;asterisk-property
8786;asterisk-property
3998;big data
1015;indexing
10103;data modeling
4427;security policy
11977;data management
5233;model simple security condition
7659;data management
14307;data storage
16707;data
8444;model simple security condition
19254;big data
8011;indexing
6600;secure computer system
18911;big data
9812;indexing
9882;data
11642;processing
9013;trusted subject
14325;data management
5578;big data
6883;TCP/IP
18985;data storage
2052;Hardware
16156;indexing
11465;TCP/IP
15565;big data
14473;indexing
9647;Software
54;model simple security condition
461;Software
16126;data management
7686;trusted subject
18347;data
1052;data
3371;processing
1661;big data
16930;data querying
7103;data
10063;Hardware
12880;big data
10831;model simple security condition
17725;big data
2863;security policy
16057;data storage
17377;data management
6129;indexing
11727;data modeling
5720;data
18580;processing
1162;security policy
12000;mathematical model
18027;indexing
11279;processing
18847;data management
34;asterisk-property
4679;secure computer system
17009;big data
19466;data management
16086;big data
8882;security policy
3057;TCP/IP
8535;trusted subject
1878;trusted subject
9543;ROM
3730;TCP/IP
8678;data storage
5189;data modeling
18291;data modeling
8188;data querying
10382;data querying
8378;secure computer system
8611;big data
2136;Hardware
16638;indexing
5409;Hardware
6185;TCP/IP
18377;big data
19845;data storage
10215;star property
7607;data storage
1934;Hardware
8409;Hardware
14945;data storage
2001;data
3461;trusted subject
13147;data modeling
4300;model simple security condition
4267;data
4648;Hardware
9866;data modeling
15060;data storage
14696;indexing
10285;data management
19330;processing
18638;big data
13172;processing
11972;data storage
8604;data management
8190;RAM
5845;indexing
2921;Software
18481;data storage
4241;data
10013;data management
10667;star property
16493;data modeling
8361;processing
9926;RAM
14402;data management
16895;processing
758;mathematical model
4848;model simple security condition
8665;secure computer system
12497;data modeling
12254;data modeling
12368;RAM
17012;indexing
12583;data modeling
18929;data modeling
8645;model simple security condition
9841;TCP/IP
18598;data management
14916;processing
18196;indexing
9162;indexing
12652;big data
1756;indexing
6012;TCP/IP
13355;data querying
10145;RAM
2694;Hardware
13859;big data
1209;TCP/IP
19607;data querying
7871;data modeling
19690;data querying
15097;data storage
15060;big data
19299;data storage
13493;big data
11659;RAM
19460;big data
13413;data
14572;data querying
8583;data storage
13432;data
17712;indexing
8700;big data
2356;data
8148;big data
4901;star property
5443;Software
2728;processing
4289;asterisk-property
10312;security policy
14464;data querying
12284;indexing
11046;security policy
3732;data
2052;security policy
19348;big data
14408;data querying
18037;data management
14218;data querying
5036;ROM
9551;security policy
2681;data querying
2724;data querying
13858;data querying
19545;data management
16184;data querying
18875;data management
7070;data storage
3163;data storage
8613;data
4971;data
15055;data modeling
17247;big data
4866;RAM
5957;security
2728;data modeling
3123;processing
14236;processing
9719;star property
18115;data
1258;model simple security condition
9939;Software
7936;processing
16285;data querying
1751;data storage
5266;model simple security condition
4405;data management
12023;Hardware
18557;data
12182;RAM
17894;big data
10811;security policy
7915;Hardware
3541;trusted subject
12181;data management
13733;indexing
16785;data management
8308;Software
6788;data
19885;data management
11226;data management
4110;data management
4348;trusted subject
18264;processing
12859;Hardware
7641;data storage
8798;processing
2419;data modeling
14373;data querying
2649;trusted subject
2951;data modeling
7542;indexing
8746;secure computer system
12475;data storage
9899;processing
11322;RAM
14130;data
8251;data
4397;security
7357;data storage
3150;Software
7143;big data
10444;TCP/IP
5628;secure computer system
7339;ROM
14507;data storage
2306;processing
19056;data querying
10229;data querying
6805;Hardware
15000;data querying
18804;processing
3257;TCP/IP
10633;data
3575;data modeling
702;RAM
4628;data management
6308;data management
985;mathematical model
13076;data modeling
16726;indexing
12856;star property
18110;data
11589;security
2545;trusted subject
12042;mathematical model
10413;trusted subject
10607;data querying
7330;indexing
3598;processing
1485;star property
6368;mathematical model
5475;star property
4437;TCP/IP
9057;asterisk-property
6436;mathematical model
5529;data querying
19073;big data
18134;data querying
9006;security policy
19043;data
9751;secure computer system
154;trusted subject
11921;trusted subject
19822;data
16446;indexing
11876;data storage
8303;security policy
13905;processing
7699;security
16449;data
15998;data querying
17051;indexing
8280;data modeling
18219;data storage
9621;trusted subject
16805;data management
15710;processing
15666;data modeling
7517;Hardware
2743;processing
16908;data storage
19192;data management
6276;Hardware
8947;data modeling
2639;model simple security condition
4435;model simple security condition
1673;big data
4318;asterisk-property
18937;data
2763;data storage
18220;data storage
12551;ROM
6502;model simple security condition
13810;data
8920;RAM
12495;security policy
17599;data management
14803;data
2714;model simple security condition
12454;asterisk-property
6809;big data
16742;indexing
4717;processing
4084;RAM
12930;security policy
14629;data modeling
4335;big data
9450;data storage
19923;data storage
9413;Software
18449;data management
11816;data management
19292;data management
8622;ROM
14884;data querying
19037;data querying
7985;indexing
19897;processing
19940;data
768;secure computer system
13533;data management
18963;data storage
8020;mathematical model
9888;big data
6819;security
8410;security policy
13316;indexing
12603;data modeling
8912;big data
12989;indexing
10526;Hardware
17287;data modeling
14547;processing
14238;data storage
4884;model simple security condition
17502;indexing
1824;trusted subject
19889;data management
12176;data management
15310;big data
12050;secure computer system
18000;data modeling
6345;data
14495;indexing
15489;indexing
4721;TCP/IP
13958;data storage
12894;data
2580;secure computer system
4352;star property
9656;ROM
14788;processing
6427;Software
17181;data storage
11088;trusted subject
3195;RAM
19939;indexing
18761;data
578;data
3819;security
17669;data management
12602;RAM
9048;processing
18340;big data
17324;data querying
8058;data querying
7097;trusted subject
11016;data management
5329;secure computer system
15745;big data
19925;indexing
13896;indexing
1194;star property
3814;star property
16795;data
1205;mathematical model
15581;big data
13476;data storage
13879;processing
14603;processing
1048;Hardware
18637;data querying
7394;security policy
8524;asterisk-property
11939;big data
11386;TCP/IP
1481;trusted subject
6606;data storage
2390;indexing
10476;security
6734;Hardware
6500;data modeling
18014;data management
5735;security
18373;data querying
19648;data querying
12562;data storage
6858;data querying
1739;asterisk-property
19423;processing
15321;data querying
2969;processing
1387;ROM
15121;data management
3553;data querying
3645;trusted subject
8132;data querying
15899;data querying
15142;data querying
1615;data querying
721;RAM
15256;data querying
8877;Hardware
9191;security policy
1109;star property
16347;indexing
243;data querying
15676;big data
17839;processing
12514;RAM
2098;big data
2619;data modeling
12326;asterisk-property
4738;TCP/IP
14030;data querying
8738;data management
4164;star property
8748;data querying
292;Software
13302;big data
10989;data
5651;secure computer system
11978;data storage
5723;trusted subject
16661;indexing
11889;processing
16097;big data
18782;processing
4442;ROM
10874;data storage
12824;data storage
1525;processing
19205;data management
4896;data
13187;indexing
6420;data management
8163;secure computer system
13069;big data
17400;data modeling
3088;asterisk-property
7295;data
5002;asterisk-property
12377;model simple security condition
17505;indexing
13841;processing
7375;data querying
9215;indexing
16761;data storage
13103;data storage
3480;Hardware
2834;security policy
15982;data
6410;indexing
3090;data storage
8230;ROM
11241;star property
19778;indexing
15984;big data
17939;indexing
13601;data modeling
11325;security
13351;data
7953;data querying
19081;big data
15677;data storage
13742;data modeling
1789;mathematical model
1451;data
16208;data modeling
3611;RAM
13298;data modeling
17434;data querying
17084;data management
9054;processing
15175;processing
8330;data
18024;indexing
3864;TCP/IP
10896;big data
1084;processing
15796;data modeling
17083;data
16297;data storage
3260;processing
6372;data management
184;security policy
7770;data storage
4743;data management
17225;data storage
12108;data modeling
7807;ROM
7143;indexing
10817;data modeling
14897;data
17402;data storage
385;model simple security condition
1811;Hardware
428;data storage
18421;data querying
10617;data modeling
3768;data querying
3701;data storage
6244;asterisk-property
12870;asterisk-property
18528;data modeling
10161;processing
15314;data modeling
18826;data querying
2306;data querying
12868;data
10925;asterisk-property
19215;data management
4673;data management
8207;Hardware
16919;data
9869;data management
11574;data modeling
16017;big data
4041;big data
9091;Software
12497;data querying
11361;Software
11621;TCP/IP
15495;processing
16268;data management
403;RAM
2856;model simple security condition
13553;big data
14072;indexing
16637;data querying
2472;secure computer system
6719;data querying
2079;mathematical model
2016;model simple security condition
9482;data storage
11374;ROM
6456;trusted subject
6509;data management
14895;data management
4632;Hardware
7834;data modeling
2878;data modeling
311;data management
1654;data modeling
13290;data modeling
4252;data management
5886;model simple security condition
17955;data querying
11212;Hardware
16201;indexing
6119;secure computer system
6608;mathematical model
6472;asterisk-property
6182;data modeling
1265;data modeling
17321;data management
10787;data
3810;data management
19867;data storage
13214;data storage
8484;RAM
4449;asterisk-property
19440;big data
18526;data
2099;data management
5833;data
2719;asterisk-property
4357;processing
11506;mathematical model
2905;indexing
11968;security policy
8149;ROM
16152;data modeling
1803;ROM
16764;data querying
19159;data
3473;big data
2810;big data
7343;TCP/IP
11584;data management
12658;trusted subject
14240;data modeling
2022;data
8729;data querying
1899;RAM
12223;indexing
4076;data storage
5527;data management
2655;TCP/IP
2046;processing
6876;ROM
14331;processing
1630;RAM
630;data modeling
819;security
5999;trusted subject
12611;TCP/IP
12915;data querying
1907;asterisk-property
18988;indexing
19226;data modeling
15804;data querying
616;asterisk-property
8149;mathematical model
7267;data modeling
1181;TCP/IP
5085;Hardware
17937;data querying
18699;data
4941;indexing
9660;data modeling
13202;indexing
4568;secure computer system
3304;data querying
2113;RAM
13860;data storage
11991;data storage
11849;mathematical model
1529;data modeling
9782;secure computer system
12509;indexing
4773;processing
567;data management
2190;trusted subject
14442;indexing
6525;secure computer system
2259;big data
13973;data
416;Software
8383;TCP/IP
14392;data management
2665;security
18136;data storage
12952;data management
295;big data
17588;data querying
5998;model simple security condition
19790;data storage
8850;Software
6934;asterisk-property
15575;processing
7635;data
12221;ROM
14434;indexing
18140;big data
10852;model simple security condition
18789;data querying
922;trusted subject
5870;TCP/IP
8087;Hardware
13755;data management
16888;data storage
11912;model simple security condition
10716;data modeling
366;secure computer system
12971;processing
17647;data
2879;security policy
3509;model simple security condition
5728;star property
161;data modeling
5172;data
17301;indexing
9983;mathematical model
17733;data storage
13835;data storage
12791;data querying
6469;trusted subject
572;big data
4081;star property
9561;ROM
2408;processing
12797;star property
1072;data
6583;data management
13140;data storage
18431;data querying
1579;data querying
13633;data querying
7679;trusted subject
16978;data modeling
5586;model simple security condition
16775;processing
2342;data management
11716;Hardware
9793;indexing
7528;processing
11133;model simple security condition
11709;Software
17724;data management
4879;RAM
279;mathematical model
19352;indexing
518;big data
4820;star property
8627;TCP/IP
17581;processing
15834;indexing
17941;processing
1625;star property
4502;data
3294;RAM
7864;data
17689;indexing
19530;data modeling
19858;big data
1505;data storage
10928;indexing
16082;data management
11972;processing
7635;data storage
6984;data storage
19470;data management
5120;data querying
10911;mathematical model
19852;data storage
10985;trusted subject
11778;data management
13341;indexing
3752;model simple security condition
1345;big data
2138;security
13579;data storage
4370;TCP/IP
9913;asterisk-property
12557;security policy
18034;data
2676;secure computer system
15377;data management
18376;data querying
15560;big data
1060;data management
11533;data modeling
5208;big data
19233;data storage
17848;data management
13557;data modeling
19719;data querying
1001;star property
1354;data
2495;data storage
2712;star property
8248;Software
14391;processing
4047;data
1317;processing
10339;trusted subject
4811;data management
11704;big data
19659;data storage
4176;data management
17015;data management
16258;data storage
18729;indexing
3184;ROM
11688;TCP/IP
802;indexing
2139;asterisk-property
6750;Software
13796;data management
5388;data management
12086;RAM
14231;processing
18223;data management
4854;data querying
2344;Software
7227;processing
2742;security
3312;asterisk-property
8220;data storage
14960;processing
16200;data
15564;data querying
12994;data management
17096;data
10037;RAM
14168;big data
17412;data modeling
7549;TCP/IP
13938;data management
11625;data management
3212;data storage
12038;data querying
4848;secure computer system
10511;model simple security condition
17516;indexing
12336;ROM
8961;data storage
4601;data querying
2844;big data
3881;data querying
1661;data
8830;processing
14132;data modeling
18871;processing
13848;data querying
869;ROM
6071;data
17578;data management
15939;data querying
18231;big data
13130;data management
19929;big data
3525;asterisk-property
5743;star property
15367;data management
6359;data management
15405;data management
11601;data modeling
8468;security
6935;data management
1456;Hardware
2528;indexing
14255;data storage
4680;security policy
11374;mathematical model
5373;ROM
15645;data
9432;secure computer system
11631;secure computer system
15872;data querying
5852;star property
5117;asterisk-property
10861;model simple security condition
17058;data querying
13452;big data
5666;trusted subject
5013;data
5295;big data
4066;data
7211;Software
9038;data querying
16267;processing
5069;data storage
18022;data storage
19233;processing
7521;data querying
19836;indexing
13176;data storage
17893;data management
1802;processing
452;data storage
7318;big data
7529;data
16877;data querying
11288;processing
15034;data modeling
7841;ROM
9345;TCP/IP
6112;TCP/IP
5647;Software
10309;trusted subject
4864;secure computer system
11351;data storage
15106;data modeling
13619;processing
24;trusted subject
5539;data management
1266;big data
8719;data management
15183;data modeling
16133;data querying
3688;mathematical model
13558;data querying
17726;processing
16272;data querying
14912;data modeling
9715;TCP/IP
7305;security
9590;model simple security condition
7801;Hardware
11985;indexing
18085;processing
18291;indexing
13113;data querying
18126;data management
14465;data storage
6298;processing
12718;security
11280;Software
9496;big data
19073;data
3960;Hardware
13448;indexing
444;mathematical model
7397;Software
9308;data storage
6174;trusted subject
19892;data
11443;data storage
2984;data
13424;data querying
3872;security
7487;data
17759;indexing
14669;indexing
13866;data modeling
1429;big data
9768;data storage
3151;indexing
5320;data querying
18245;data storage
13695;data modeling
13787;data querying
9799;data querying
18444;data storage
17868;data querying
15517;data management
6911;asterisk-property
8193;trusted subject
3105;data querying
4640;data storage
8743;RAM
16634;big data
18951;data querying
14808;data storage
11695;data
1703;processing
13549;indexing
18596;data management
5727;star property
9736;TCP/IP
15197;data
4323;mathematical model
18711;data storage
6003;ROM
369;indexing
15189;data querying
4159;data querying
1129;trusted subject
15908;big data
8294;RAM
6840;big data
11384;ROM
14918;big data
15885;processing
12651;mathematical model
18269;data storage
16210;data
2272;data storage
8877;TCP/IP
6422;asterisk-property
12506;data management
8407;mathematical model
8803;Hardware
1687;data modeling
2381;asterisk-property
11964;security policy
12552;indexing
13573;processing
11012;data modeling
12288;Software
6294;security policy
5237;mathematical model
11659;star property
11775;indexing
5003;data management
6125;secure computer system
5165;data modeling
13952;data modeling
5152;big data
14080;big data
18257;processing
14550;data querying
16317;data modeling
4164;security
2896;mathematical model
7399;security
5798;star property
3003;security policy
16900;data storage
15307;data modeling
9501;TCP/IP
16828;processing
4377;TCP/IP
19205;data storage
1139;processing
14352;data modeling
7136;star property
1034;star property
13323;big data
2007;RAM
17846;big data
14998;data modeling
318;RAM
18773;big data
3120;big data
9746;ROM
17823;data storage
13023;processing
17072;data storage
9680;mathematical model
2340;ROM
8048;data querying
10912;data
7410;big data
6112;RAM
16139;processing
10342;indexing
11821;asterisk-property
3657;star property
18979;data querying
2956;TCP/IP
13956;big data
8983;star property
3142;data querying
18078;data modeling
9792;security
17619;processing
17303;big data
1127;big data
6213;ROM
5212;Software
18880;data querying
12897;TCP/IP
14216;indexing
2359;star property
14094;data modeling
9456;processing
10122;processing
12506;data
12500;trusted subject
13622;processing
16169;big data
7811;asterisk-property
3927;big data
10740;security policy
14803;data modeling
8439;trusted subject
2397;Software
2363;data management
1890;processing
2412;big data
5798;secure computer system
240;data management
4819;secure computer system
14169;indexing
8834;indexing
4188;data storage
11619;big data
9832;indexing
16637;processing
5237;secure computer system
10049;data querying
18721;indexing
18249;processing
8861;secure computer system
5628;star property
11693;mathematical model
17880;indexing
13563;data storage
19794;data querying
16990;data modeling
6015;Hardware
2536;star property
10267;star property
14775;processing
10007;data management
11044;Hardware
327;asterisk-property
12616;star property
16744;big data
7086;RAM
429;data modeling
3273;Hardware
14924;processing
3916;processing
18750;data modeling
9865;Software
9405;big data
8643;TCP/IP
1660;data
15693;processing
13461;big data
644;model simple security condition
8426;data
8920;Hardware
2120;RAM
9619;big data
16334;data modeling
2828;security
14311;data management
9820;star property
8973;star property
6740;mathematical model
18006;processing
2341;mathematical model
4039;indexing
13745;big data
4690;data storage
18179;big data
16313;data management
15538;big data
8632;mathematical model
8953;Hardware
13640;indexing
2241;RAM
13201;data querying
9939;secure computer system
7412;Hardware
13381;indexing
6578;RAM
16074;data modeling
15528;data storage
9876;mathematical model
6180;secure computer system
3793;data querying
12266;data modeling
18156;data
4858;indexing
8898;Software
15401;data modeling
10154;big data
1450;data storage
7457;big data
16273;data modeling
374;data management
6916;big data
162;data
374;indexing
3994;star property
5595;big data
6031;mathematical model
2760;TCP/IP
5117;Hardware
16977;data
15702;data storage
19930;processing
10218;indexing
7146;security policy
19279;data modeling
2369;data querying
13001;data management
16535;data management
1294;indexing
18709;processing
9106;data management
3054;mathematical model
14528;data management
7871;big data
18999;data modeling
14977;processing
1741;Hardware
13335;data management
7887;data storage
5583;asterisk-property
16215;data querying
2147;mathematical model
5883;data storage
995;data management
7973;TCP/IP
8311;Software
19930;data modeling
15160;processing
16481;data storage
4071;data storage
3174;Software
7155;data modeling
574;Hardware
11309;model simple security condition
3744;data querying
7229;processing
4609;security policy
16339;big data
18684;big data
5864;big data
325;secure computer system
3808;big data
8810;TCP/IP
6136;asterisk-property
18733;data querying
13516;data
13214;data modeling
15224;data modeling
13485;processing
2850;big data
11401;indexing
13726;data management
12927;big data
9255;secure computer system
6892;asterisk-property
7252;secure computer system
16624;data modeling
8244;RAM
17806;processing
2269;security
11582;security policy
12444;data storage
8191;data storage
1727;security
12243;data modeling
5447;mathematical model
12001;ROM
19066;data management
8326;processing
18992;data management
14747;big data
4752;data
10612;TCP/IP
16659;data management
3504;secure computer system
16526;data management
6022;data storage
4626;model simple security condition
14783;indexing
4551;data storage
3499;security
6340;secure computer system
12326;RAM
4474;data modeling
4625;model simple security condition
4982;data modeling
15597;big data
9432;ROM
19067;big data
4887;TCP/IP
16614;data storage
19703;data storage
12310;Hardware
7805;secure computer system
9843;data management
16534;data querying
5138;mathematical model
7087;processing
15138;processing
3605;model simple security condition
17255;data querying
812;data
4512;security policy
15266;data storage
18353;big data
16498;data storage
1813;data management
3022;security policy
1740;data
8326;data storage
950;data querying
18467;processing
18419;processing
6976;TCP/IP
17932;processing
18927;big data
3024;TCP/IP
10201;ROM
16008;data querying
12622;data
15537;data storage
8232;data storage
17315;data
2016;mathematical model
10525;RAM
15299;data querying
8509;secure computer system
10059;big data
15367;indexing
7710;big data
15545;big data
1397;data
174;data management
6951;RAM
3510;security policy
7407;indexing
6101;TCP/IP
18067;data querying
11801;data storage
7389;secure computer system
2973;star property
18520;data modeling
7768;mathematical model
339;data storage
6050;ROM
393;Hardware
14515;data management
1526;security
19320;data modeling
4978;RAM
7601;data storage
8938;data management
4489;data storage
4015;secure computer system
5922;security
2488;model simple security condition
16552;data
12240;data modeling
2206;secure computer system
18543;big data
7032;TCP/IP
15272;processing
9277;data modeling
934;data management
12435;data
9772;mathematical model
17512;data modeling
4603;processing
16321;data
15899;big data
4952;data
7357;data
16914;big data
11696;model simple security condition
16580;data
19402;data querying
9384;asterisk-property
1588;security
1237;data management
2698;security
1289;TCP/IP
19422;data storage
12312;processing
10239;Hardware
18620;processing
8363;security policy
3496;TCP/IP
16356;big data
5192;data
6482;data
5630;model simple security condition
