:START_ID(Article)	:END_ID(Keyword)
18119	data querying
1686	data querying
3714	data modeling
6356	data
11077	ROM
17045	data management
18377	processing
15152	big data
4078	Hardware
4862	trusted subject
5154	indexing
600	Hardware
1248	mathematical model
11885	data management
13556	big data
15747	data modeling
11809	asterisk-property
12477	star property
17726	data storage
18868	indexing
4201	indexing
12310	data storage
15506	data
9290	data modeling
12384	security
15722	processing
18701	data
209	data management
12809	Hardware
16992	data modeling
17143	data management
13003	data modeling
17815	data management
18184	data
4258	security policy
1347	TCP/IP
4226	data
15549	indexing
16619	data
1687	processing
16887	data storage
5412	big data
2581	big data
4104	data querying
13898	data modeling
15074	data storage
975	TCP/IP
5272	processing
13887	big data
4075	processing
11267	security
6595	data management
19710	data querying
19744	data storage
13325	data storage
15021	data
660	big data
10844	data
17516	data modeling
13869	data management
7492	security policy
8392	data modeling
11162	Hardware
281	secure computer system
7875	mathematical model
163	data storage
17040	data management
9437	data storage
15615	indexing
13531	data management
18460	data
16005	processing
11186	data modeling
1296	data modeling
11499	star property
11959	TCP/IP
18941	big data
4422	RAM
1452	trusted subject
12235	model simple security condition
14144	data modeling
1817	data
8500	Hardware
14577	data
15156	indexing
4332	ROM
7411	ROM
9263	star property
10284	processing
10957	indexing
14840	indexing
15704	data querying
17081	processing
10329	data management
13604	data management
1311	indexing
5490	data management
6931	indexing
16019	data modeling
5704	processing
870	data modeling
18728	data
10521	data management
14174	indexing
3749	Hardware
13657	indexing
5571	trusted subject
1714	star property
5739	data modeling
6241	ROM
18723	data storage
2084	model simple security condition
19450	data
19490	data
5431	trusted subject
5871	Software
13507	data querying
15682	data modeling
508	ROM
12822	TCP/IP
4533	TCP/IP
10243	data querying
10961	mathematical model
17699	big data
12211	indexing
4779	data storage
13338	data storage
1706	security policy
7059	data storage
4416	processing
11007	indexing
11941	data modeling
17548	data
1943	data
13625	processing
2582	TCP/IP
1234	data modeling
10995	indexing
8078	Software
5437	data querying
8385	star property
6244	trusted subject
7848	Hardware
10553	mathematical model
10769	security policy
14505	data modeling
15176	data modeling
19192	data modeling
1221	star property
18547	data querying
16710	data querying
19504	indexing
15606	processing
17958	processing
8917	trusted subject
11056	data querying
2858	mathematical model
7626	asterisk-property
7926	security policy
8102	data management
8038	security
2810	data querying
8600	big data
11643	trusted subject
16142	data
1684	data storage
15220	data storage
12965	data
18184	data modeling
6184	data modeling
3346	data
5106	security policy
18337	data storage
3555	trusted subject
9215	model simple security condition
4648	data management
18545	processing
15602	processing
5833	model simple security condition
187	RAM
11947	big data
19288	data querying
929	data modeling
2550	big data
9589	data management
13807	data
6463	star property
12211	data management
19138	data modeling
450	data querying
9577	big data
14637	data modeling
6868	asterisk-property
16624	big data
14965	big data
14290	processing
11306	big data
18266	indexing
16848	data modeling
7627	RAM
11485	Hardware
14667	data management
13979	data querying
11569	data management
14999	data
15808	data
3332	star property
4198	big data
10423	mathematical model
15107	processing
5392	Hardware
10616	ROM
3443	secure computer system
1662	security policy
16141	processing
19910	indexing
12139	security policy
8569	mathematical model
2225	data querying
4402	RAM
6223	data storage
7761	model simple security condition
205	data querying
8015	data storage
14750	data
8391	data querying
11564	data modeling
15341	data modeling
19091	data querying
2192	data querying
2622	data
8207	big data
8641	processing
9775	asterisk-property
17507	data
7627	Hardware
5402	data management
16931	data storage
3054	data
491	trusted subject
19460	data management
4259	asterisk-property
1046	data management
13517	data
8726	data querying
123	security policy
14688	processing
10580	data management
11902	data modeling
17209	data storage
17702	data management
5811	security
6304	data
13610	big data
3463	secure computer system
5784	trusted subject
14176	data management
10678	mathematical model
15007	data storage
4553	data management
15953	data management
18481	data management
5669	model simple security condition
13961	big data
5041	data
11984	data querying
12220	asterisk-property
12085	data storage
15220	data management
213	data
13904	processing
2227	data management
7742	data
9170	data
10879	big data
6193	RAM
12252	data management
19194	big data
14338	data querying
2026	data
1293	big data
15198	processing
11734	data querying
13357	data
356	data
3628	processing
14285	data modeling
3266	RAM
4005	ROM
6998	secure computer system
15604	big data
151	security
15896	data modeling
2672	security
2531	TCP/IP
599	data modeling
2788	mathematical model
4394	trusted subject
12937	ROM
12359	mathematical model
4346	data modeling
16280	data storage
10269	processing
3120	data storage
6614	big data
8706	data management
9264	data management
13234	data querying
5777	processing
18028	data management
18989	data storage
19696	data modeling
2355	security policy
16338	indexing
2321	star property
4378	secure computer system
5345	data
4020	ROM
14823	data storage
14969	processing
18197	data modeling
8673	ROM
15042	processing
19706	data querying
18937	data management
8128	security policy
3823	data management
1418	Software
1556	Hardware
16986	data management
12833	ROM
16699	data storage
19186	data
16531	data management
1189	data querying
4137	model simple security condition
6261	star property
12520	data storage
10307	data storage
4078	trusted subject
15582	big data
17340	data
12883	secure computer system
3572	data
766	secure computer system
11508	ROM
8639	data querying
4418	data management
15632	indexing
6893	Software
3664	data
2408	processing
10478	big data
18031	data querying
1433	data
4593	mathematical model
19406	data management
6444	data management
13300	data modeling
8052	data management
4060	secure computer system
10203	indexing
6460	TCP/IP
1241	big data
19750	data management
18824	data querying
13033	data modeling
13099	data storage
9680	model simple security condition
14753	data modeling
14535	data management
6948	security
13488	processing
11290	RAM
17627	indexing
17765	data querying
13629	data modeling
11510	data modeling
18301	data modeling
2071	data querying
4186	secure computer system
4826	big data
6628	security
7050	secure computer system
2840	trusted subject
19103	data querying
6274	data storage
15022	data management
14841	big data
106	data
11622	Software
12800	data management
8051	mathematical model
6408	processing
11590	big data
18779	data
6289	TCP/IP
9351	asterisk-property
11135	indexing
3057	data management
7074	Hardware
9577	data
10767	data management
2076	data management
9472	processing
19026	data storage
9447	Software
610	data storage
9177	star property
12412	big data
1233	model simple security condition
2149	Hardware
16460	data querying
5105	security policy
7087	data management
15562	data management
2563	data management
706	security
2644	trusted subject
2898	model simple security condition
7937	security
8322	data storage
13903	data modeling
16510	data querying
19473	big data
8499	data management
1114	data storage
8361	processing
16165	data querying
7326	trusted subject
4934	data querying
409	security policy
14249	data management
9547	model simple security condition
12579	data management
3096	data storage
13868	big data
191	data modeling
502	data storage
13066	data querying
12301	model simple security condition
16723	data modeling
7144	secure computer system
11209	data management
11889	security policy
17932	data
1059	ROM
10891	ROM
6574	security policy
11165	model simple security condition
18124	indexing
1298	model simple security condition
1045	data modeling
9822	data storage
17622	data querying
7848	asterisk-property
16990	data querying
12280	Hardware
14702	indexing
980	indexing
11060	star property
17685	data management
3477	Software
15303	data storage
3537	indexing
3784	model simple security condition
9844	security
10736	TCP/IP
14264	indexing
19482	processing
2263	Hardware
17986	big data
4322	RAM
9350	asterisk-property
8000	trusted subject
10177	data storage
14788	data management
2034	trusted subject
2270	data
15325	data
6609	ROM
13167	data querying
15478	data modeling
8992	RAM
6274	data querying
1075	trusted subject
2996	model simple security condition
18214	big data
5897	data management
1514	mathematical model
19601	data querying
14463	data management
1799	Software
6633	mathematical model
7846	big data
6814	trusted subject
11316	model simple security condition
2165	security
16878	data modeling
17185	data storage
16951	indexing
11576	security policy
3177	security
7550	data management
12146	processing
19010	data storage
5544	Software
10850	security policy
8039	processing
7347	Hardware
5659	data modeling
10766	TCP/IP
16468	data
19317	big data
10749	security policy
3255	mathematical model
16215	big data
3197	security policy
2867	Software
1665	asterisk-property
8998	data querying
5574	processing
14960	processing
10787	Hardware
8532	asterisk-property
13161	processing
1268	Hardware
15612	processing
15582	data
11742	data modeling
505	data modeling
15963	data storage
7177	security policy
3919	Software
17324	processing
18227	big data
4144	data management
9921	security policy
10406	indexing
1172	secure computer system
11291	TCP/IP
4354	TCP/IP
11781	secure computer system
10805	model simple security condition
10558	security policy
7801	ROM
15303	data modeling
798	asterisk-property
19606	data querying
18851	data
1575	processing
1052	Software
18328	indexing
752	big data
6949	model simple security condition
19876	data querying
1399	Software
12723	data modeling
16643	indexing
10352	Hardware
14409	data
14196	data management
14698	processing
4689	data management
4353	big data
7615	data modeling
8521	TCP/IP
12040	data querying
1721	RAM
6112	RAM
1706	model simple security condition
3996	secure computer system
7402	data querying
16689	data modeling
6174	data querying
4939	security policy
3942	data management
330	data modeling
17827	data
18282	data querying
13550	data querying
13900	data querying
14500	data modeling
14922	indexing
9749	processing
18279	indexing
2476	processing
17753	data
8568	Software
14374	indexing
2647	asterisk-property
9178	data modeling
12305	processing
9935	star property
10543	model simple security condition
3972	Software
3276	star property
8940	secure computer system
17399	big data
8894	Hardware
506	star property
647	data querying
14378	indexing
19237	data management
5047	model simple security condition
17024	data
19698	data
19103	data modeling
251	processing
3301	indexing
4968	asterisk-property
18745	data
836	TCP/IP
16950	data querying
1188	data modeling
9267	data storage
18645	big data
9369	secure computer system
6185	data
7003	processing
6162	secure computer system
11713	security
14157	data querying
7093	RAM
1621	Hardware
18080	data modeling
18436	data modeling
18740	processing
15955	data modeling
6977	mathematical model
12119	security policy
4523	big data
6733	asterisk-property
8047	big data
9148	mathematical model
4547	asterisk-property
11851	Hardware
10310	processing
11204	RAM
7404	data storage
12878	asterisk-property
14459	data management
1042	TCP/IP
17312	data storage
9988	indexing
6048	secure computer system
14167	indexing
18260	processing
12475	processing
9131	data management
11329	data modeling
16785	indexing
18495	indexing
898	data
8862	mathematical model
14899	big data
15287	processing
13932	data
18791	processing
11349	security policy
14419	indexing
11628	Hardware
15473	data modeling
15109	data
1490	data storage
92	secure computer system
6913	data modeling
8624	star property
10855	mathematical model
7603	data management
9201	security
8681	data management
3192	big data
6455	secure computer system
15124	processing
15246	data management
18548	processing
1874	data querying
11503	big data
15058	big data
14484	data storage
14708	data querying
12486	data querying
2805	security
9767	big data
14510	data management
2708	trusted subject
3600	data storage
12352	data management
9100	model simple security condition
4367	TCP/IP
11385	processing
15427	processing
18961	data
8693	data
9097	processing
9982	indexing
17091	data management
16032	data management
12463	data management
15589	data management
19547	indexing
10682	trusted subject
8169	TCP/IP
11190	trusted subject
9367	mathematical model
7060	Hardware
18078	data modeling
3900	security
18200	data management
3623	data storage
18812	data
14648	processing
15540	data modeling
71	secure computer system
13921	indexing
17506	data
849	indexing
3382	mathematical model
14864	data querying
15184	data
13763	processing
2676	model simple security condition
1696	secure computer system
9436	trusted subject
15794	big data
238	data querying
7459	security policy
19372	indexing
18444	big data
19659	data
6436	Software
9528	Software
1541	data storage
3444	secure computer system
4049	big data
1595	data
4707	indexing
7111	RAM
9878	asterisk-property
13319	data querying
19519	indexing
18933	big data
17116	data modeling
17922	data modeling
11989	trusted subject
3453	trusted subject
10960	data storage
481	trusted subject
651	big data
2215	data querying
2927	secure computer system
19674	indexing
5988	security
8483	model simple security condition
1266	data querying
10959	security policy
14500	processing
15191	data
10401	data
10228	indexing
2001	data querying
7055	star property
6157	indexing
2442	processing
17907	data querying
5337	mathematical model
11693	mathematical model
4168	star property
4957	model simple security condition
9882	data
3512	security policy
10101	ROM
7359	secure computer system
5589	TCP/IP
11092	Hardware
16238	data
1642	security policy
6945	star property
9365	Hardware
5383	star property
10191	secure computer system
4965	data storage
10950	Software
14695	data modeling
18035	data management
14121	data management
13466	data modeling
19204	data modeling
9565	RAM
9633	data management
7155	data modeling
10766	RAM
11640	data modeling
13756	big data
8092	big data
14159	processing
19003	data modeling
2864	indexing
12186	Hardware
5903	data modeling
4029	big data
617	star property
10661	data storage
9331	trusted subject
2969	data modeling
13986	data storage
2803	mathematical model
17631	indexing
476	data storage
14371	data management
12864	ROM
16029	data management
6314	ROM
5371	data storage
18064	indexing
19745	processing
15285	data
7257	mathematical model
7928	Software
8827	model simple security condition
2928	data management
11571	TCP/IP
16316	data storage
7394	RAM
18161	data storage
6956	TCP/IP
16928	big data
9653	data
6626	trusted subject
12947	big data
18213	data
12978	data modeling
18792	indexing
3921	data management
15005	data modeling
1405	data
6205	processing
436	data modeling
7947	Hardware
4342	indexing
12874	secure computer system
5897	data modeling
2608	ROM
1645	data storage
2386	security policy
803	trusted subject
10662	data storage
1609	star property
6912	RAM
18970	data management
12102	Software
2712	data querying
10104	data storage
16896	data modeling
8828	Software
1657	data storage
2382	processing
10144	processing
10503	trusted subject
11673	model simple security condition
12626	RAM
8273	data management
8552	Hardware
6028	data
3640	asterisk-property
8565	data modeling
18647	big data
11037	indexing
9675	asterisk-property
8561	ROM
14597	indexing
9017	RAM
2590	Software
6777	ROM
2348	data storage
317	processing
4756	data querying
1276	data
4730	star property
16325	indexing
16808	data querying
15798	processing
7378	data querying
450	data storage
4928	ROM
10000	data management
13947	data management
3866	secure computer system
10548	ROM
11198	security
2988	data querying
12383	TCP/IP
17072	processing
16067	data storage
11374	secure computer system
12782	data storage
12706	trusted subject
2805	RAM
15090	indexing
17072	data querying
4234	ROM
5755	data storage
7933	asterisk-property
8960	data management
13561	data storage
12830	processing
14455	data querying
18399	data modeling
6358	security policy
2738	secure computer system
6419	mathematical model
906	trusted subject
9044	secure computer system
3006	data storage
11537	mathematical model
12517	data
11234	asterisk-property
12789	secure computer system
14639	data storage
17453	data management
5462	star property
2907	TCP/IP
19884	big data
1473	data querying
8550	model simple security condition
647	data management
10542	mathematical model
5252	security
441	security
6764	security policy
12940	data
18511	data storage
19069	data storage
19932	data management
18663	processing
3073	big data
4466	data modeling
1914	mathematical model
71	Software
3158	Software
4923	model simple security condition
16459	big data
19666	processing
5528	big data
18554	indexing
7619	RAM
8082	data management
11927	data querying
2398	Software
4763	data querying
8280	Hardware
14803	data storage
11862	data modeling
6301	data modeling
8306	data modeling
18810	data querying
17097	indexing
17208	data
5148	Software
4864	data
5440	Hardware
18949	data querying
10109	trusted subject
17019	big data
7078	security
17140	data storage
6991	security policy
7986	RAM
15658	indexing
7354	Software
16674	data modeling
13157	data
15819	indexing
15135	data modeling
6629	indexing
10070	data management
14225	data
3780	TCP/IP
10360	mathematical model
5259	ROM
14032	big data
11624	trusted subject
14474	indexing
2534	data storage
6226	security policy
18398	data management
11566	ROM
13767	data management
3476	trusted subject
6254	TCP/IP
14933	data management
8198	trusted subject
11781	Hardware
7252	processing
17472	indexing
2619	model simple security condition
12762	processing
18539	data modeling
16746	big data
10856	data querying
2689	RAM
6041	security
16259	data management
7057	asterisk-property
17506	data storage
18447	data querying
19808	data modeling
16570	big data
14671	data
2471	model simple security condition
7071	data management
15011	data storage
1295	Hardware
5817	security
15791	data management
17513	processing
3068	data storage
17855	data management
17941	data management
1382	data querying
1692	data management
936	secure computer system
19136	data querying
474	data modeling
19195	data querying
19890	indexing
1055	indexing
4447	data querying
6247	mathematical model
7868	big data
11255	star property
16685	data querying
17316	processing
7759	indexing
2934	Hardware
3979	security policy
13994	data modeling
5103	RAM
15600	data querying
13879	processing
4803	Hardware
17838	data storage
13072	data management
12322	asterisk-property
5153	Software
3729	data management
729	model simple security condition
626	model simple security condition
11259	security policy
1950	security policy
4830	big data
6858	TCP/IP
11808	data management
15097	indexing
4473	TCP/IP
14013	data
1897	data modeling
15540	data storage
15840	data storage
17268	data querying
251	data storage
8936	RAM
5827	trusted subject
19775	big data
13674	data
2630	TCP/IP
3320	asterisk-property
7908	data storage
11467	TCP/IP
16066	big data
18301	data management
7025	ROM
14997	data
10317	asterisk-property
15595	data
5428	data modeling
19573	data storage
1999	data modeling
141	data querying
2207	data
10399	processing
17853	data storage
5909	Hardware
1174	data
6666	security policy
8273	data
8721	big data
9373	data storage
19429	data
13387	processing
451	data
9792	security
13175	indexing
10492	RAM
2563	data modeling
18412	big data
18070	data modeling
16699	data
5314	RAM
971	TCP/IP
17168	processing
4305	data modeling
10762	TCP/IP
13879	big data
18823	big data
11587	ROM
8566	security policy
14202	data
3749	secure computer system
2498	ROM
14001	data management
14213	indexing
16886	data management
5887	data querying
7113	Software
10598	data querying
13666	data
14891	indexing
17473	indexing
7643	data management
7731	big data
10969	processing
3505	security
18370	data management
9496	data storage
13439	indexing
7142	security policy
16272	processing
14807	data modeling
6246	Software
16510	big data
17081	data storage
6896	TCP/IP
13101	processing
14782	processing
1583	mathematical model
8267	data modeling
8711	indexing
3011	TCP/IP
2698	data querying
16058	data querying
11450	star property
733	big data
3899	ROM
8695	Software
10312	processing
15204	data management
19521	processing
15636	data
7342	processing
1724	star property
5417	data
9336	asterisk-property
12139	secure computer system
18407	data storage
4396	security
18957	big data
7997	ROM
14619	data querying
15289	data storage
18877	data modeling
4624	data modeling
16492	indexing
10608	indexing
16178	data modeling
8718	processing
1144	TCP/IP
9003	ROM
833	ROM
18567	data management
13587	data
19676	data modeling
2760	processing
1894	Software
17084	data storage
16530	data
19899	data storage
14962	data storage
9043	data modeling
13401	data
90	secure computer system
7078	mathematical model
13244	processing
7116	secure computer system
14556	data
12307	Software
16552	processing
18133	data modeling
18433	data modeling
19717	data storage
4792	trusted subject
6155	data querying
1061	model simple security condition
14341	indexing
19112	data modeling
3304	security
8283	data storage
17974	data modeling
18533	data querying
9453	security
2731	ROM
4554	data
9914	RAM
1373	data querying
3528	indexing
1463	Software
578	data management
8245	star property
8185	ROM
720	Hardware
8491	data
7472	TCP/IP
9173	trusted subject
11182	big data
14557	indexing
3589	data querying
15403	data modeling
6287	data management
3012	ROM
16620	processing
8013	model simple security condition
17715	data querying
16924	data querying
6838	Software
9957	processing
12508	security policy
5632	processing
19107	big data
4496	Software
6432	secure computer system
13904	data
14093	data
6513	data
16522	data querying
1652	model simple security condition
17297	data management
3199	asterisk-property
10148	security
1821	data management
905	TCP/IP
17429	data storage
13760	data querying
1886	RAM
10987	security
15194	data storage
3432	data
4334	big data
10266	trusted subject
1348	processing
3909	TCP/IP
5073	data modeling
8826	RAM
11749	data storage
12630	data querying
13734	data querying
321	RAM
18907	big data
4386	data modeling
7833	trusted subject
1006	secure computer system
5300	RAM
14064	indexing
18715	data modeling
9272	data modeling
14612	data
5232	processing
5353	Software
5454	indexing
18293	data querying
10477	ROM
11802	RAM
1628	data
8548	Hardware
8719	data modeling
465	data
16502	big data
2980	security policy
14953	big data
5915	data modeling
2805	mathematical model
12891	data management
18199	data modeling
12696	security
1697	Hardware
11582	ROM
17898	data storage
19591	data modeling
19498	big data
1170	asterisk-property
10069	data querying
8601	data modeling
18810	data storage
12904	data querying
4078	security
8339	data
422	data modeling
19297	data modeling
18451	indexing
8655	security policy
4619	big data
6016	RAM
5223	model simple security condition
4339	mathematical model
15790	indexing
1011	data management
4533	trusted subject
8148	data management
12998	big data
12335	data modeling
11915	data modeling
16709	processing
6400	TCP/IP
19789	data querying
12975	data management
5567	secure computer system
18529	indexing
7037	data
3539	data
16493	indexing
3766	data management
6411	indexing
6890	trusted subject
11245	TCP/IP
14269	data modeling
13639	data querying
8079	indexing
17024	data management
6320	data querying
10486	data
813	indexing
1415	mathematical model
13037	data management
10677	data modeling
11254	TCP/IP
13800	data querying
11863	data querying
15474	data storage
2868	security
4430	security
15140	big data
18797	data querying
4884	big data
16137	data storage
17338	big data
17693	data querying
15732	data modeling
17928	indexing
13473	data modeling
10850	star property
2548	model simple security condition
19736	big data
16510	data storage
6149	RAM
1293	data modeling
546	data management
5506	big data
14207	data storage
8381	asterisk-property
152	processing
2172	data querying
12910	security
7536	data querying
9509	model simple security condition
1894	TCP/IP
18396	data storage
1341	processing
1009	big data
14895	data querying
12360	asterisk-property
3074	big data
2312	security policy
2700	star property
730	big data
9556	Hardware
15080	data querying
5588	trusted subject
17949	data querying
18193	data storage
1922	TCP/IP
16604	data storage
4335	data
4949	RAM
10105	data querying
15103	processing
2278	security policy
7264	processing
10165	big data
16911	data
3748	secure computer system
15760	data storage
15055	data modeling
18519	data storage
1813	data
19614	data modeling
14923	data querying
2177	data
15862	data modeling
18856	data modeling
2060	big data
3083	indexing
16882	data
13167	data
4106	secure computer system
1948	RAM
13644	data management
2590	security
13618	indexing
6585	indexing
19348	data
4544	data management
6871	data storage
16649	data storage
18669	data
19342	data storage
11937	big data
3486	mathematical model
6156	mathematical model
11071	data querying
3223	secure computer system
9864	data storage
17459	indexing
6937	model simple security condition
18826	data querying
19341	data storage
11782	RAM
8736	processing
19397	big data
11151	mathematical model
1046	data
16087	processing
18553	big data
12314	model simple security condition
2284	big data
127	Software
631	model simple security condition
12532	trusted subject
8799	data modeling
16152	data management
5757	data management
2713	data storage
769	data management
16205	data querying
19206	indexing
4941	processing
17455	data storage
9857	data modeling
5084	secure computer system
8840	Software
191	indexing
1074	data querying
7448	data
9125	mathematical model
8780	data querying
14837	data modeling
10211	model simple security condition
13955	data
2969	data querying
355	data storage
2344	asterisk-property
8817	Software
18484	data modeling
7772	mathematical model
17713	big data
4570	secure computer system
13214	data querying
11000	indexing
7555	data querying
12316	big data
6223	processing
8846	mathematical model
13488	data storage
11484	ROM
17784	data modeling
2723	data management
675	ROM
7240	Software
13831	data
16664	processing
2938	TCP/IP
6055	Hardware
14123	big data
14450	indexing
18940	data management
1972	RAM
13592	indexing
8508	big data
6111	Hardware
6011	Software
9137	data querying
18194	processing
19524	data querying
2520	RAM
13028	big data
13041	data
1206	data storage
1612	trusted subject
9937	data
11334	data modeling
11876	star property
18834	data modeling
19439	data modeling
7884	security
8341	RAM
6550	indexing
18008	processing
9203	security policy
18832	data storage
9815	asterisk-property
9875	processing
1634	processing
16637	data storage
359	security
449	data
9599	Software
17176	indexing
16287	data modeling
5516	asterisk-property
13415	data storage
8678	data management
13996	big data
13421	data management
16859	data modeling
5040	model simple security condition
18334	data querying
3528	data querying
6870	security
10842	data
3827	Software
18748	indexing
3819	Software
7261	star property
15030	data storage
15510	processing
7445	data storage
7160	star property
17453	data
17521	data management
968	trusted subject
8771	Hardware
862	mathematical model
14037	data storage
11809	RAM
16646	big data
14653	data management
13608	data management
9828	Software
19156	data querying
4127	data modeling
7464	asterisk-property
9638	security policy
11836	ROM
19600	big data
7129	trusted subject
17921	data modeling
3343	data querying
9043	indexing
2430	data
8075	trusted subject
2989	data querying
16421	big data
3077	security
14555	data management
15421	data querying
2214	data
17111	big data
6001	indexing
19532	data storage
13465	data modeling
18789	data querying
65	Software
13254	data modeling
10041	indexing
17708	data querying
17944	data modeling
2291	star property
18321	data modeling
13226	data querying
9496	data querying
2055	mathematical model
7150	data
14357	indexing
16546	processing
15439	data modeling
10656	security
16770	data management
8814	ROM
19406	big data
1778	security
13011	data modeling
4800	RAM
759	security policy
2544	security policy
8560	data management
8945	processing
8494	data modeling
1436	security
643	data management
3019	Software
4277	star property
11449	model simple security condition
1071	data
7209	trusted subject
7415	data management
18352	data management
5788	security policy
13244	data
12169	processing
17539	data storage
19859	data querying
10034	Hardware
790	model simple security condition
15656	data management
18163	data
19835	data modeling
1586	data modeling
13850	data storage
302	data modeling
11286	asterisk-property
1216	big data
6202	mathematical model
18175	data storage
11533	model simple security condition
16558	indexing
11218	indexing
15696	data querying
16895	data modeling
7368	big data
6044	model simple security condition
10099	model simple security condition
2715	big data
2959	trusted subject
13857	data management
2070	processing
10027	Hardware
3767	Hardware
14909	data management
8210	data modeling
1723	asterisk-property
5456	data modeling
5331	star property
6904	indexing
2751	data storage
6184	data
11415	data modeling
12451	secure computer system
15539	data management
1800	ROM
1861	secure computer system
10602	big data
19412	data storage
1544	indexing
14353	data querying
15764	big data
13767	indexing
10850	Hardware
18957	data modeling
15105	processing
8355	RAM
2922	star property
9927	secure computer system
11925	indexing
13625	data management
19032	indexing
15780	data modeling
10952	security
888	star property
4650	TCP/IP
10220	indexing
17492	data querying
3850	security policy
9595	TCP/IP
2081	model simple security condition
5014	security policy
8123	Hardware
19322	data management
10554	data querying
16214	big data
16742	data modeling
8750	secure computer system
7536	data storage
4180	data
5786	Hardware
6180	indexing
10049	data storage
11818	indexing
9364	security
14874	data modeling
15863	big data
13575	data storage
2446	data management
4733	Software
17984	data
19768	data modeling
1053	asterisk-property
5417	indexing
804	security policy
7032	data
2025	asterisk-property
10794	processing
13156	data modeling
10187	Software
16497	data management
10032	big data
17496	indexing
1546	trusted subject
19931	data querying
13734	indexing
7685	model simple security condition
6158	Software
14048	data storage
19701	processing
15142	data modeling
12771	star property
16593	big data
6881	secure computer system
2861	data querying
473	star property
3462	data storage
3798	processing
3878	ROM
11867	data modeling
7355	security policy
17680	data querying
9450	big data
928	trusted subject
2788	security policy
10841	security policy
6660	data storage
11070	data querying
16547	data
9828	trusted subject
10356	data storage
5998	data management
3749	TCP/IP
7426	star property
1804	data modeling
19500	data management
96	Hardware
15283	data management
17093	data modeling
3675	ROM
8303	Hardware
15674	data storage
8899	secure computer system
9326	security
8674	data storage
8175	data modeling
3733	trusted subject
16798	data modeling
17312	big data
16627	data querying
878	ROM
4261	asterisk-property
17905	data storage
8035	data storage
19778	data modeling
2897	processing
9432	data modeling
4851	model simple security condition
10458	mathematical model
9133	Hardware
3167	security
10054	big data
11995	big data
8096	indexing
9522	Hardware
13608	big data
4678	processing
18247	data
2150	star property
12397	model simple security condition
15722	indexing
18483	indexing
5259	trusted subject
8086	secure computer system
17212	big data
11123	TCP/IP
13513	indexing
2474	data
9269	data storage
17346	data storage
17578	indexing
19239	indexing
595	Software
8776	asterisk-property
555	model simple security condition
7475	data modeling
10786	big data
14896	data
18961	data modeling
19114	indexing
8334	mathematical model
4336	model simple security condition
11702	processing
17125	processing
3882	security policy
7214	mathematical model
3150	data storage
11734	data management
1895	data storage
1805	data modeling
4513	Hardware
7890	security policy
858	data management
16795	big data
19631	data querying
2198	data
3115	asterisk-property
8732	data querying
1728	mathematical model
11655	data querying
12867	star property
14123	data
16298	data management
1503	big data
4576	indexing
3551	TCP/IP
16447	big data
18065	processing
4578	security policy
13259	indexing
13226	indexing
18920	data
8224	Hardware
17768	processing
10111	security policy
6544	mathematical model
4323	secure computer system
14655	big data
5511	processing
18546	processing
3964	Hardware
10666	secure computer system
16038	data management
14502	data
7575	Software
11261	security
5534	data querying
9253	data
16606	processing
13028	data storage
17616	data storage
17333	data querying
14975	data modeling
16353	processing
2579	Hardware
4468	secure computer system
10608	data management
9285	data querying
2797	data querying
6460	security policy
9775	secure computer system
11086	RAM
4691	data
6037	Hardware
11547	secure computer system
15785	indexing
4571	RAM
8559	security policy
15303	data
13917	data
8476	data querying
13026	indexing
6373	trusted subject
4193	trusted subject
4353	data modeling
8311	indexing
18522	data querying
5870	Software
11874	mathematical model
4836	security policy
292	Software
12378	security policy
14547	data querying
16668	data management
9064	Hardware
9637	RAM
16784	data management
16984	processing
1744	big data
17385	data management
12121	data modeling
15558	big data
4908	processing
11194	data querying
4472	mathematical model
6613	model simple security condition
10818	Software
1623	data querying
6569	processing
6933	indexing
9684	indexing
19592	processing
7738	indexing
315	big data
14650	processing
8904	data querying
11638	data management
16597	processing
2771	star property
177	data management
18602	data
318	data management
7427	security policy
14064	data storage
15487	data modeling
15351	data
18245	data
5544	security policy
16589	indexing
14629	data storage
2591	data management
11077	security
5953	TCP/IP
7476	data storage
17522	data
19199	data management
19033	processing
4004	processing
13688	data storage
19137	data querying
2948	data storage
7016	TCP/IP
19906	data modeling
11225	indexing
12368	star property
10926	indexing
12097	RAM
18105	data querying
2525	ROM
5276	indexing
8426	data querying
4130	RAM
16945	data management
6875	Software
11696	ROM
17723	data storage
4157	security policy
10013	data storage
10174	data modeling
13570	data storage
9436	RAM
9347	security policy
16249	data querying
17649	data modeling
5862	processing
8400	trusted subject
17089	data management
12915	data management
18419	data management
18515	data storage
5551	data management
15539	processing
2445	secure computer system
7547	data querying
10575	data modeling
3739	indexing
10277	data management
1990	data querying
13504	data querying
17354	processing
5315	Software
7960	data querying
11901	data querying
18195	indexing
19355	processing
15316	processing
10546	processing
5911	Hardware
9187	Hardware
17491	data management
17814	data modeling
17457	big data
3466	Hardware
6100	mathematical model
3822	star property
9439	Software
9012	indexing
18084	data
17267	big data
10219	processing
11182	data storage
19792	data management
9055	secure computer system
13291	big data
11156	ROM
549	trusted subject
10353	ROM
9932	data management
8093	ROM
5702	big data
6099	data management
8338	data storage
9482	data modeling
10167	data querying
2493	secure computer system
12429	processing
13473	indexing
6544	security policy
13136	data
16123	indexing
18755	indexing
9688	indexing
